step;game1;game2;avg_loss;per_ab1;per_ab2;avg_l;min_l;max_l;max_weight;sum_total;memory;fr;epsilon;avglossma
3282500;13130004;18802;4,49675;0,6;0,4;0,62;0,063;1;156,703;620656,4;1000000;10,7;0,1;4,885356
3282600;13130404;18803;4,92022;0,6;0,4;0,62;0,063;1;156,703;620669,6;1000000;10,4;0,1;4,8899747
3282700;13130804;18803;5,07061;0,6;0,4;0,62;0,063;1;156,703;620683,5;1000000;10,3;0,1;4,8911384
3282800;13131204;18803;5,0881;0,6;0,4;0,62;0,063;1;156,703;620660,6;1000000;9,6;0,1;4,8906799
3282900;13131604;18804;4,7585;0,6;0,4;0,62;0,063;1;156,703;620677,6;1000000;9,7;0,1;4,8909026
3283000;13132004;18804;4,88118;0,6;0,4;0,62;0,063;1;156,703;620724,9;1000000;9,3;0,1;4,8895964
3283100;13132404;18805;4,6566;0,6;0,4;0,62;0,063;1;156,703;620695,5;1000000;9,6;0,1;4,8851884
3283200;13132804;18805;4,58154;0,6;0,4;0,62;0,063;1;156,703;620652,5;1000000;9,7;0,1;4,8809465
3283300;13133204;18806;5,20357;0,6;0,4;0,62;0,063;1;156,703;620664,9;1000000;9,6;0,1;4,8847284
3283400;13133604;18806;4,59768;0,6;0,4;0,62;0,063;1;156,703;620668,8;1000000;10,2;0,1;4,8840787
3283500;13134004;18807;4,88339;0,6;0,4;0,62;0,063;1;156,703;620679,1;1000000;9,7;0,1;4,8860258
3283600;13134404;18807;4,97036;0,6;0,4;0,62;0,063;1;156,703;620670,9;1000000;9,6;0,1;4,8868741
3283700;13134804;18807;5,07388;0,6;0,4;0,62;0,063;1;156,703;620606,9;1000000;9,4;0,1;4,8808108
3283800;13135204;18808;4,99679;0,6;0,4;0,62;0,063;1;156,703;620642,6;1000000;10,2;0,1;4,8754744
3283900;13135604;18808;4,77575;0,6;0,4;0,62;0,063;1;156,703;620639,8;1000000;10,5;0,1;4,8702197
3284000;13136004;18808;4,24549;0,6;0,4;0,62;0,063;1;156,703;620602,5;1000000;10,6;0,1;4,8708701
3284100;13136404;18809;5,0462;0,6;0,4;0,62;0,063;1;156,703;620524,9;1000000;10,6;0,1;4,8765259
3284200;13136804;18809;4,84952;0,6;0,4;0,62;0,063;1;156,703;620580,3;1000000;10,7;0,1;4,8739216
3284300;13137204;18809;4,59875;0,6;0,4;0,62;0,063;1;156,703;620536,7;1000000;10,6;0,1;4,8709343
3284400;13137604;18809;4,58284;0,6;0,4;0,62;0,063;1;156,703;620481,6;1000000;10,6;0,1;4,8711424
3284500;13138004;18809;5,05174;0,6;0,4;0,62;0,063;1;156,703;620511,4;1000000;10,6;0,1;4,8734642
3284600;13138404;18810;4,98835;0,6;0,4;0,62;0,063;1;156,703;620573,1;1000000;10,3;0,1;4,8754597
3284700;13138804;18810;4,64196;0,6;0,4;0,62;0,063;1;156,703;620599,1;1000000;10,6;0,1;4,8748288
3284800;13139204;18811;4,92287;0,6;0,4;0,62;0,063;1;156,703;620585,8;1000000;10,6;0,1;4,8760133
3284900;13139604;18811;4,96536;0,6;0,4;0,62;0,063;1;156,703;620618,1;1000000;10,6;0,1;4,8724829
3285000;13140004;18812;5,08646;0,6;0,4;0,62;0,063;1;156,703;620585,8;1000000;10,4;0,1;4,8678612
3285100;13140404;18812;5,02895;0,6;0,4;0,62;0,063;1;156,697;620599,8;1000000;10,7;0,1;4,8628969
3285200;13140804;18813;5,15776;0,6;0,4;0,62;0,063;1;156,697;620606,1;1000000;10,3;0,1;4,8632586
3285300;13141204;18813;4,57934;0,6;0,4;0,62;0,063;1;156,697;620614,5;1000000;10,6;0,1;4,8590734
3285400;13141604;18814;4,8619;0,6;0,4;0,62;0,063;1;156,697;620634,8;1000000;9,6;0,1;4,8627185
3285500;13142004;18815;4,67088;0,6;0,4;0,62;0,063;1;156,697;620669,1;1000000;10,4;0,1;4,8602246
3285600;13142404;18815;4,81583;0,6;0,4;0,62;0,063;1;156,697;620653,7;1000000;10,5;0,1;4,8567635
3285700;13142804;18816;4,86669;0,6;0,4;0,62;0,063;1;156,697;620671,4;1000000;10,3;0,1;4,8575702
3285800;13143204;18816;5,0761;0,6;0,4;0,62;0,063;1;156,697;620715,3;1000000;10,6;0,1;4,8593506
3285900;13143604;18816;4,59999;0,6;0,4;0,62;0,063;1;156,697;620676,8;1000000;10,7;0,1;4,8568466
3286000;13144004;18817;4,91949;0,6;0,4;0,62;0,063;1;156,697;620704;1000000;10,5;0,1;4,859194
3286100;13144404;18817;4,81221;0,6;0,4;0,62;0,063;1;156,697;620742,9;1000000;9,8;0,1;4,858786
3286200;13144804;18818;4,90904;0,6;0,4;0,62;0,063;1;156,697;620666,4;1000000;9,1;0,1;4,8587146
3286300;13145204;18818;5,07485;0,6;0,4;0,62;0,063;1;156,697;620667,8;1000000;9,3;0,1;4,8549082
3286400;13145604;18819;5,02859;0,6;0,4;0,62;0,063;1;156,697;620660,8;1000000;9,5;0,1;4,8526134
3286500;13146004;18819;4,56876;0,6;0,4;0,62;0,063;1;156,697;620687,6;1000000;10;0,1;4,8487039
3286600;13146404;18820;5,35632;0,6;0,4;0,62;0,063;1;156,697;620743,4;1000000;9,3;0,1;4,8460663
3286700;13146804;18820;5,03412;0,6;0,4;0,62;0,063;1;156,697;620753,2;1000000;9,6;0,1;4,848037
3286800;13147204;18821;4,48982;0,6;0,4;0,62;0,063;1;156,697;620771,9;1000000;9,4;0,1;4,8460899
3286900;13147604;18821;4,48714;0,6;0,4;0,62;0,063;1;156,697;620770,6;1000000;9,4;0,1;4,8464906
3287000;13148004;18821;4,83189;0,6;0,4;0,62;0,063;1;156,697;620769,1;1000000;9,6;0,1;4,8476167
3287100;13148404;18822;4,65434;0,6;0,4;0,62;0,063;1;156,697;620821,1;1000000;9,4;0,1;4,848022
3287200;13148804;18823;4,91209;0,6;0,4;0,62;0,063;1;156,697;620827,8;1000000;10,1;0,1;4,8455502
3287300;13149204;18823;5,45244;0,6;0,4;0,62;0,063;1;156,697;620867,5;1000000;10,2;0,1;4,8507834
3287400;13149604;18823;5,05297;0,6;0,4;0,62;0,063;1;156,697;620885,6;1000000;9,6;0,1;4,8496264
3287500;13150004;18824;5,33967;0,6;0,4;0,62;0,063;1;156,697;620955,1;1000000;9,7;0,1;4,8491928
3287600;13150404;18824;5,25655;0,6;0,4;0,62;0,063;1;156,697;620928,8;1000000;9,7;0,1;4,8385606
3287700;13150804;18824;4,90408;0,6;0,4;0,62;0,063;1;156,697;620906,3;1000000;9,5;0,1;4,8388335
3287800;13151204;18825;4,7055;0,6;0,4;0,62;0,063;1;156,697;620904,9;1000000;9,5;0,1;4,8386128
3287900;13151604;18825;4,87775;0,6;0,4;0,62;0,063;1;156,697;620903,2;1000000;9,6;0,1;4,8371628
3288000;13152004;18826;4,59718;0,6;0,4;0,62;0,063;1;156,697;620874,2;1000000;9,7;0,1;4,8394632
3288100;13152404;18826;5,22478;0,6;0,4;0,62;0,063;1;156,697;620834,8;1000000;9,4;0,1;4,8383327
3288200;13152804;18827;4,83425;0,6;0,4;0,62;0,063;1;156,697;620769,1;1000000;9,5;0,1;4,8377057
3288300;13153204;18827;5,2383;0,6;0,4;0,62;0,063;1;156,697;620742,7;1000000;9,6;0,1;4,8422811
3288400;13153604;18827;4,60997;0,6;0,4;0,62;0,063;1;156,697;620694,2;1000000;9,4;0,1;4,837528
3288500;13154004;18828;4,69236;0,6;0,4;0,62;0,063;1;156,697;620652,6;1000000;9,3;0,1;4,8372918
3288600;13154404;18828;5,06412;0,6;0,4;0,62;0,063;1;156,697;620647,1;1000000;10,2;0,1;4,8426249
3288700;13154804;18829;4,34582;0,6;0,4;0,62;0,063;1;156,697;620617,3;1000000;9,8;0,1;4,8412995
3288800;13155204;18829;4,54043;0,6;0,4;0,62;0,063;1;156,697;620582,9;1000000;10,1;0,1;4,8423852
3288900;13155604;18829;4,92664;0,6;0,4;0,62;0,063;1;156,697;620549,4;1000000;9,5;0,1;4,8446259
3289000;13156004;18830;5,27692;0,6;0,4;0,62;0,063;1;156,697;620569,2;1000000;9,8;0,1;4,8412889
3289100;13156404;18830;5,19294;0,6;0,4;0,62;0,063;1;156,697;620562,4;1000000;10,2;0,1;4,8367375
3289200;13156804;18831;5,02179;0,6;0,4;0,62;0,063;1;156,697;620518,1;1000000;9,3;0,1;4,8324132
3289300;13157204;18831;4,75341;0,6;0,4;0,62;0,063;1;156,697;620485,1;1000000;9,3;0,1;4,8327497
3289400;13157604;18832;4,60656;0,6;0,4;0,62;0,063;1;156,697;620446,9;1000000;9,4;0,1;4,8349277
3289500;13158004;18832;4,33366;0,6;0,4;0,62;0,063;1;156,697;620443,8;1000000;9,4;0,1;4,8362038
3289600;13158404;18833;4,70263;0,6;0,4;0,62;0,063;1;156,697;620497,5;1000000;9,4;0,1;4,8422868
3289700;13158804;18833;4,7311;0,6;0,4;0,62;0,063;1;156,697;620433,4;1000000;9,1;0,1;4,843827
3289800;13159204;18834;4,73059;0,6;0,4;0,62;0,063;1;156,697;620388,1;1000000;9,3;0,1;4,8403132
3289900;13159604;18834;4,86986;0,6;0,4;0,62;0,063;1;156,697;620347,1;1000000;10;0,1;4,8393795
3290000;13160004;18835;4,69378;0,6;0,4;0,62;0,063;1;156,697;620336,4;1000000;9,1;0,1;4,840481
3290100;13160404;18835;5,13372;0,6;0,4;0,619;0,063;1;156,672;620329,9;1000000;9,7;0,1;4,840665
3290200;13160804;18836;5,5342;0,6;0,4;0,619;0,063;1;156,672;620366,1;1000000;9,4;0,1;4,8448267
3290300;13161204;18836;5,3864;0,6;0,4;0,619;0,063;1;156,672;620410,3;1000000;9,6;0,1;4,8424935
3290400;13161604;18837;5,46028;0,6;0,4;0,619;0,063;1;156,672;620451,1;1000000;9,1;0,1;4,8384259
3290500;13162004;18837;5,26781;0,6;0,4;0,619;0,063;1;156,672;620480,2;1000000;9,7;0,1;4,8376714
3290600;13162404;18838;5,56091;0,6;0,4;0,619;0,063;1;156,672;620480,8;1000000;9,6;0,1;4,8340566
3290700;13162804;18838;4,80937;0,6;0,4;0,619;0,063;1;156,672;620494,1;1000000;9,5;0,1;4,8284292
3290800;13163204;18839;4,94146;0,6;0,4;0,619;0,063;1;156,672;620468,7;1000000;9,7;0,1;4,8291649
3290900;13163604;18839;4,82044;0,6;0,4;0,619;0,063;1;156,672;620488,1;1000000;9,8;0,1;4,8341583
3291000;13164004;18840;4,61768;0,6;0,4;0,619;0,063;1;156,672;620463,1;1000000;9,4;0,1;4,8385893
3291100;13164404;18840;5,04875;0,6;0,4;0,619;0,063;1;156,672;620488,8;1000000;10;0,1;4,8418643
3291200;13164804;18840;4,94846;0,6;0,4;0,619;0,063;1;156,672;620509,3;1000000;9,6;0,1;4,8383973
3291300;13165204;18841;4,89989;0,6;0,4;0,619;0,063;1;156,672;620533,9;1000000;9,6;0,1;4,838104
3291400;13165604;18841;4,73684;0,6;0,4;0,619;0,063;1;156,672;620542,2;1000000;8,9;0,1;4,8363594
3291500;13166004;18842;5,00823;0,6;0,4;0,619;0,063;1;156,672;620520,6;1000000;10;0,1;4,8412028
3291600;13166404;18842;5,02337;0,6;0,4;0,619;0,063;1;156,672;620592,3;1000000;9,4;0,1;4,8422434
3291700;13166804;18843;4,76499;0,6;0,4;0,619;0,063;1;156,672;620614;1000000;9,6;0,1;4,8397115
3291800;13167204;18843;4,54622;0,6;0,4;0,619;0,063;1;156,672;620635,3;1000000;9,7;0,1;4,841078
3291900;13167604;18844;4,8949;0,6;0,4;0,619;0,063;1;156,672;620606,2;1000000;9,4;0,1;4,8423879
3292000;13168004;18844;4,72505;0,6;0,4;0,619;0,063;1;156,672;620691,4;1000000;9,1;0,1;4,8419412
3292100;13168404;18844;4,76955;0,6;0,4;0,619;0,063;1;156,672;620685,1;1000000;9,4;0,1;4,8418165
3292200;13168804;18845;4,60605;0,6;0,4;0,619;0,063;1;156,672;620739,9;1000000;9,5;0,1;4,8455031
3292300;13169204;18845;4,97683;0,6;0,4;0,619;0,063;1;156,672;620722,8;1000000;9,6;0,1;4,8505634
3292400;13169604;18846;4,80759;0,6;0,4;0,619;0,063;1;156,672;620663,7;1000000;10,1;0,1;4,8534938
3292500;13170004;18846;4,95862;0,6;0,4;0,619;0,063;1;156,672;620684,3;1000000;9,5;0,1;4,855552
3292600;13170404;18847;5,03659;0,6;0,4;0,619;0,063;1;156,672;620679,6;1000000;9,3;0,1;4,8595351
3292700;13170804;18847;5,02476;0,6;0,4;0,619;0,063;1;156,672;620687,4;1000000;10,5;0,1;4,8578069
3292800;13171204;18848;5,11037;0,6;0,4;0,619;0,063;1;156,672;620670,4;1000000;9,2;0,1;4,8586106
3292900;13171604;18848;4,62788;0,6;0,4;0,619;0,063;1;156,672;620721,5;1000000;9,4;0,1;4,855223
3293000;13172004;18849;4,44038;0,6;0,4;0,619;0,063;1;156,672;620639,6;1000000;9,8;0,1;4,8561434
3293100;13172404;18850;4,23241;0,6;0,4;0,619;0,063;1;156,672;620623,4;1000000;10,9;0,1;4,862204
3293200;13172804;18850;4,95973;0,6;0,4;0,619;0,063;1;156,672;620600,6;1000000;9,4;0,1;4,8681508
3293300;13173204;18851;5,1386;0,6;0,4;0,619;0,063;1;156,672;620619,7;1000000;9,2;0,1;4,8681856
3293400;13173604;18851;4,79239;0,6;0,4;0,619;0,063;1;156,672;620633,4;1000000;9,6;0,1;4,8653036
3293500;13174004;18852;4,96822;0,6;0,4;0,619;0,063;1;156,672;620648,4;1000000;9,6;0,1;4,864597
3293600;13174404;18853;4,36403;0,6;0,4;0,619;0,063;1;156,672;620680,9;1000000;9,7;0,1;4,8618502
3293700;13174804;18853;4,54024;0,6;0,4;0,619;0,063;1;156,672;620692,1;1000000;9,6;0,1;4,8633715
3293800;13175204;18854;4,47132;0,6;0,4;0,619;0,063;1;156,672;620678,1;1000000;9,7;0,1;4,8649772
3293900;13175604;18854;4,84079;0,6;0,4;0,619;0,063;1;156,672;620683,6;1000000;9,6;0,1;4,8686768
3294000;13176004;18854;4,81107;0,6;0,4;0,619;0,063;1;156,672;620689,5;1000000;9,6;0,1;4,8696624
3294100;13176404;18855;4,78577;0,6;0,4;0,619;0,063;1;156,672;620656,6;1000000;9,6;0,1;4,869996
3294200;13176804;18855;4,55079;0,6;0,4;0,619;0,063;1;156,672;620630,8;1000000;9,8;0,1;4,8692367
3294300;13177204;18856;4,61956;0,6;0,4;0,619;0,063;1;156,672;620615,9;1000000;9,6;0,1;4,8723019
3294400;13177604;18856;4,81502;0,6;0,4;0,619;0,063;1;156,672;620615,6;1000000;9,7;0,1;4,8739681
3294500;13178004;18857;5,25129;0,6;0,4;0,619;0,063;1;156,672;620638;1000000;9,4;0,1;4,8773056
3294600;13178404;18857;4,92526;0,6;0,4;0,619;0,063;1;156,672;620626,5;1000000;9,5;0,1;4,8754748
3294700;13178804;18858;4,76041;0,6;0,4;0,619;0,063;1;156,672;620594,8;1000000;9,5;0,1;4,8819577
3294800;13179204;18858;4,56983;0,6;0,4;0,619;0,063;1;156,672;620551,8;1000000;10,4;0,1;4,8807893
3294900;13179604;18859;4,50319;0,6;0,4;0,619;0,063;1;156,672;620534,6;1000000;9,6;0,1;4,8812184
3295000;13180004;18859;4,59003;0,6;0,4;0,619;0,063;1;156,672;620527,2;1000000;9,6;0,1;4,8903046
3295100;13180404;18859;5,06512;0,6;0,4;0,619;0,063;1;156,691;620527,6;1000000;9,5;0,1;4,8959242
3295200;13180804;18860;4,73924;0,6;0,4;0,619;0,063;1;156,691;620523,8;1000000;9,1;0,1;4,8956197
3295300;13181204;18860;4,94385;0,6;0,4;0,619;0,063;1;156,691;620548;1000000;8,8;0,1;4,9003147
3295400;13181604;18861;4,61251;0,6;0,4;0,619;0,063;1;156,691;620532,2;1000000;8,8;0,1;4,8989552
3295500;13182004;18861;4,32477;0,6;0,4;0,619;0,063;1;156,691;620488,8;1000000;9,1;0,1;4,8977481
3295600;13182404;18862;4,8965;0,6;0,4;0,619;0,063;1;156,691;620489,7;1000000;10,3;0,1;4,9005013
3295700;13182804;18862;5,04473;0,6;0,4;0,619;0,063;1;156,691;620510,3;1000000;10;0,1;4,9065435
3295800;13183204;18863;4,8257;0,6;0,4;0,619;0,063;1;156,691;620535,6;1000000;9,4;0,1;4,9068172
3295900;13183604;18863;4,83473;0,6;0,4;0,619;0,063;1;156,691;620531;1000000;10,1;0,1;4,9044148
3296000;13184004;18864;4,87869;0,6;0,4;0,619;0,063;1;156,691;620479,2;1000000;9,5;0,1;4,9039696
3296100;13184404;18864;4,80507;0,6;0,4;0,619;0,063;1;156,691;620460,2;1000000;10,1;0,1;4,9051935
3296200;13184804;18865;4,5284;0,6;0,4;0,619;0,063;1;156,691;620513,7;1000000;9,7;0,1;4,9064061
3296300;13185204;18865;4,84537;0,6;0,4;0,619;0,063;1;156,691;620516;1000000;10,6;0,1;4,9093587
3296400;13185604;18865;4,63764;0,6;0,4;0,619;0,063;1;156,691;620491,6;1000000;10;0,1;4,9067395
3296500;13186004;18866;4,305;0,6;0,4;0,619;0,063;1;156,691;620468,8;1000000;9,6;0,1;4,9073894
3296600;13186404;18866;5,55339;0,6;0,4;0,619;0,063;1;156,691;620454,7;1000000;9,5;0,1;4,9133808
3296700;13186804;18867;4,83941;0,6;0,4;0,619;0,063;1;156,691;620396,4;1000000;9,8;0,1;4,9104471
3296800;13187204;18867;4,52989;0,6;0,4;0,619;0,063;1;156,691;620411,1;1000000;9,8;0,1;4,9091568
3296900;13187604;18867;4,59975;0,6;0,4;0,619;0,063;1;156,691;620412,2;1000000;9,5;0,1;4,9116192
3297000;13188004;18868;4,87242;0,6;0,4;0,619;0,063;1;156,691;620415,4;1000000;9,8;0,1;4,9125599
3297100;13188404;18868;4,40716;0,6;0,4;0,619;0,063;1;156,691;620424,1;1000000;9,9;0,1;4,9129388
3297200;13188804;18869;5,43541;0,6;0,4;0,619;0,063;1;156,691;620401,8;1000000;10,1;0,1;4,9197792
3297300;13189204;18869;5,33674;0,6;0,4;0,619;0,063;1;156,691;620393,6;1000000;9,9;0,1;4,9152752
3297400;13189604;18870;5,00961;0,6;0,4;0,619;0,063;1;156,691;620395,4;1000000;10;0,1;4,9137628
3297500;13190004;18870;4,27645;0,6;0,4;0,619;0,063;1;156,691;620412;1000000;9,9;0,1;4,9144715
3297600;13190404;18871;5,28384;0,6;0,4;0,619;0,063;1;156,691;620443,1;1000000;9,7;0,1;4,9143692
3297700;13190804;18872;4,88201;0,6;0,4;0,619;0,063;1;156,691;620420,2;1000000;10,3;0,1;4,9093295
3297800;13191204;18872;4,5605;0,6;0,4;0,619;0,063;1;156,691;620447,1;1000000;9,9;0,1;4,9149396
3297900;13191604;18872;5,10779;0,6;0,4;0,619;0,063;1;156,691;620486,5;1000000;10,3;0,1;4,9159664
3298000;13192004;18873;4,48413;0,6;0,4;0,619;0,063;1;156,691;620505,8;1000000;9,8;0,1;4,9126389
3298100;13192404;18873;5,16208;0,6;0,4;0,619;0,063;1;156,691;620514,6;1000000;9,8;0,1;4,9133402
3298200;13192804;18874;5,29179;0,6;0,4;0,619;0,063;1;156,691;620524,2;1000000;10,6;0,1;4,9051245
3298300;13193204;18874;4,76299;0,6;0,4;0,619;0,063;1;156,691;620517,5;1000000;9,6;0,1;4,9027697
3298400;13193604;18875;4,58635;0,6;0,4;0,619;0,063;1;156,691;620527,1;1000000;10,3;0,1;4,8983163
3298500;13194004;18875;5,22567;0,6;0,4;0,619;0,063;1;156,691;620536,1;1000000;10;0,1;4,897967
3298600;13194404;18876;4,93158;0,6;0,4;0,619;0,063;1;156,691;620575,1;1000000;9,3;0,1;4,894494
3298700;13194804;18876;4,45439;0,6;0,4;0,619;0,063;1;156,691;620509,6;1000000;9,9;0,1;4,9005358
3298800;13195204;18877;4,7645;0,6;0,4;0,619;0,063;1;156,691;620507,8;1000000;9,6;0,1;4,9029903
3298900;13195604;18877;4,59294;0,6;0,4;0,619;0,063;1;156,691;620576,9;1000000;10,2;0,1;4,901493
3299000;13196004;18877;4,82178;0,6;0,4;0,619;0,063;1;156,691;620584,8;1000000;10,1;0,1;4,9051363
3299100;13196404;18878;4,76051;0,6;0,4;0,619;0,063;1;156,691;620534,9;1000000;9,8;0,1;4,9038571
3299200;13196804;18878;5,05544;0,6;0,4;0,619;0,063;1;156,691;620512,7;1000000;9,4;0,1;4,9004653
3299300;13197204;18879;4,97121;0,6;0,4;0,619;0,063;1;156,691;620513,1;1000000;9,3;0,1;4,8985287
3299400;13197604;18879;4,73417;0,6;0,4;0,619;0,063;1;156,691;620513,2;1000000;10,2;0,1;4,8993446
3299500;13198004;18880;4,94196;0,6;0,4;0,619;0,063;1;156,691;620499,6;1000000;9,9;0,1;4,8994428
3299600;13198404;18880;4,85665;0,6;0,4;0,619;0,063;1;156,691;620478;1000000;9,6;0,1;4,8965023
3299700;13198804;18881;4,37972;0,6;0,4;0,619;0,063;1;156,691;620442,6;1000000;10,1;0,1;4,8982595
3299800;13199204;18881;4,63722;0,6;0,4;0,619;0,063;1;156,691;620461,4;1000000;10,2;0,1;4,9021334
3299900;13199604;18882;4,98001;0,6;0,4;0,619;0,063;1;156,691;620462,9;1000000;9,8;0,1;4,9025204
3300000;13200004;18882;4,71218;0,6;0,4;0,619;0,063;1;156,691;620444,4;1000000;9,8;0,1;4,8991367
3300100;13200404;18883;5,54989;0,6;0,4;0,619;0,063;1;156,683;620486,9;1000000;10;0,1;4,9024407
3300200;13200804;18883;5,30088;0,6;0,4;0,619;0,063;1;156,683;620547,9;1000000;10,3;0,1;4,8946885
3300300;13201204;18883;4,97964;0,6;0,4;0,619;0,063;1;156,683;620647,1;1000000;10,2;0,1;4,8942344
3300400;13201604;18884;5,38483;0,6;0,4;0,619;0,063;1;156,683;620659,2;1000000;10,2;0,1;4,8942789
3300500;13202004;18884;4,90633;0,6;0,4;0,619;0,063;1;156,683;620702,1;1000000;10,3;0,1;4,8975735
3300600;13202404;18885;4,99817;0,6;0,4;0,619;0,063;1;156,683;620663,9;1000000;10,2;0,1;4,9016163
3300700;13202804;18885;4,88294;0,6;0,4;0,619;0,063;1;156,683;620667,2;1000000;10,1;0,1;4,9053559
3300800;13203204;18886;5,4408;0,6;0,4;0,619;0,063;1;156,683;620628,8;1000000;10,4;0,1;4,9031723
3300900;13203604;18886;5,26354;0,6;0,4;0,619;0,063;1;156,683;620617,1;1000000;10,4;0,1;4,9023883
3301000;13204004;18887;4,94518;0,6;0,4;0,619;0,063;1;156,683;620605,6;1000000;9,9;0,1;4,9051711
3301100;13204404;18887;4,70205;0,6;0,4;0,619;0,063;1;156,683;620624,7;1000000;10,2;0,1;4,9040215
3301200;13204804;18888;4,91913;0,6;0,4;0,619;0,063;1;156,683;620643,7;1000000;10,5;0,1;4,9007611
3301300;13205204;18888;4,72543;0,6;0,4;0,619;0,063;1;156,683;620636,8;1000000;9,8;0,1;4,9014803
3301400;13205604;18889;5,22118;0,6;0,4;0,619;0,063;1;156,683;620636,9;1000000;10,8;0,1;4,9080848
3301500;13206004;18889;5,11229;0,6;0,4;0,619;0,063;1;156,683;620646,5;1000000;10,7;0,1;4,9054335
3301600;13206404;18890;4,77018;0,6;0,4;0,619;0,063;1;156,683;620624,9;1000000;10,7;0,1;4,9022905
3301700;13206804;18890;4,90164;0,6;0,4;0,619;0,063;1;156,683;620575,5;1000000;10,5;0,1;4,9058694
3301800;13207204;18891;4,67721;0,6;0,4;0,619;0,063;1;156,683;620535,2;1000000;11;0,1;4,9100193
3301900;13207604;18891;4,85023;0,6;0,4;0,619;0,063;1;156,683;620591,4;1000000;10,4;0,1;4,9110462
3302000;13208004;18892;4,71258;0,6;0,4;0,619;0,063;1;156,683;620589,6;1000000;10,3;0,1;4,9120381
3302100;13208404;18892;5,13821;0,6;0,4;0,619;0,063;1;156,683;620673,8;1000000;10,7;0,1;4,9174172
3302200;13208804;18892;5,11208;0,6;0,4;0,619;0,063;1;156,683;620647,8;1000000;10,7;0,1;4,913155
3302300;13209204;18893;5,26987;0,6;0,4;0,619;0,063;1;156,683;620631,5;1000000;10,5;0,1;4,9076245
3302400;13209604;18893;5,01341;0,6;0,4;0,619;0,063;1;156,683;620628,2;1000000;10,6;0,1;4,9093123
3302500;13210004;18894;5,35693;0,6;0,4;0,619;0,063;1;156,683;620645,2;1000000;10,6;0,1;4,9057881
3302600;13210404;18894;4,86377;0,6;0,4;0,619;0,063;1;156,683;620633,2;1000000;10,5;0,1;4,9015295
3302700;13210804;18895;5,10513;0,6;0,4;0,619;0,063;1;156,683;620626,2;1000000;10;0,1;4,9056473
3302800;13211204;18895;4,77161;0,6;0,4;0,619;0,063;1;156,683;620600,6;1000000;11;0,1;4,9012937
3302900;13211604;18896;4,71992;0,6;0,4;0,619;0,063;1;156,683;620601,1;1000000;10,6;0,1;4,9002855
3303000;13212004;18896;5,04644;0,6;0,4;0,619;0,063;1;156,683;620618,9;1000000;10,6;0,1;4,9070747
3303100;13212404;18896;4,82709;0,6;0,4;0,619;0,063;1;156,683;620617;1000000;10,8;0,1;4,9079843
3303200;13212804;18897;4,96321;0,6;0,4;0,619;0,063;1;156,683;620621,1;1000000;10,7;0,1;4,9098353
3303300;13213204;18897;4,8504;0,6;0,4;0,619;0,063;1;156,683;620627,6;1000000;10,7;0,1;4,9063935
3303400;13213604;18898;4,72173;0,6;0,4;0,619;0,063;1;156,683;620608,4;1000000;10,8;0,1;4,9094765
3303500;13214004;18898;4,69354;0,6;0,4;0,619;0,063;1;156,683;620577,2;1000000;10,5;0,1;4,9100133
3303600;13214404;18898;4,51616;0,6;0,4;0,619;0,063;1;156,683;620617,1;1000000;10,5;0,1;4,9068297
3303700;13214804;18899;4,70081;0,6;0,4;0,619;0,063;1;156,683;620604,8;1000000;10,4;0,1;4,9118894
3303800;13215204;18900;4,84128;0,6;0,4;0,619;0,063;1;156,683;620633,8;1000000;11;0,1;4,9161958
3303900;13215604;18900;4,93935;0,6;0,4;0,619;0,063;1;156,683;620686,4;1000000;10,3;0,1;4,9120546
3304000;13216004;18900;4,84443;0,6;0,4;0,619;0,063;1;156,683;620676,1;1000000;10,5;0,1;4,9141796
3304100;13216404;18900;4,70984;0,6;0,4;0,619;0,063;1;156,683;620655;1000000;10,4;0,1;4,9190032
3304200;13216804;18901;4,85731;0,6;0,4;0,619;0,063;1;156,683;620673,1;1000000;10,3;0,1;4,9179744
3304300;13217204;18901;4,78618;0,6;0,4;0,619;0,063;1;156,683;620656,9;1000000;10,1;0,1;4,9207275
3304400;13217604;18902;5,14877;0,6;0,4;0,619;0,063;1;156,683;620709,9;1000000;10,4;0,1;4,9219415
3304500;13218004;18902;5,06821;0,6;0,4;0,619;0,063;1;156,683;620698,3;1000000;10,5;0,1;4,9141701
3304600;13218404;18903;5,57355;0,6;0,4;0,619;0,063;1;156,683;620665,2;1000000;10,2;0,1;4,9142828
3304700;13218804;18903;4,64357;0,6;0,4;0,619;0,063;1;156,683;620687,2;1000000;10,5;0,1;4,9005268
3304800;13219204;18904;4,61274;0,6;0,4;0,619;0,063;1;156,683;620680,4;1000000;10,9;0,1;4,9019949
3304900;13219604;18904;5,41181;0,6;0,4;0,619;0,063;1;156,683;620764,6;1000000;10,4;0,1;4,903915
3305000;13220004;18905;5,15199;0,6;0,4;0,619;0,063;1;156,683;620731,8;1000000;10,6;0,1;4,8978778
3305100;13220404;18905;5,03467;0,6;0,4;0,62;0,063;1;156,712;620739,8;1000000;10,6;0,1;4,8947934
3305200;13220804;18906;5,20874;0,6;0,4;0,62;0,063;1;156,712;620790,8;1000000;10,3;0,1;4,8948612
3305300;13221204;18906;4,8079;0,6;0,4;0,62;0,063;1;156,712;620744,2;1000000;10,5;0,1;4,8906816
